,edh_person_id,name,praenomen,nomen,cognomen,supernomen,gender,age,tribus,status,religion,occupation,edh_inscription_id,inscription_text,inscription_type,not_before,not_after,origo,origo_clean,auto_origo_geo,origo_pleiades_id,origo_pleiades_name,origo_certainty,origo_geo_source_url,origo_geometry,findspot_name,findspot_ancient,findspot_modern,findspot_geometry,origo_line,1BCE,1CE,2CE,3CE,4CE,5CE
1734,HD048601/1,M. Iulius Sabinianus natio. Besus,M.,Iulius,Sabinianus,,male,,,military personnel,,,HD048601,Dis Manibus Marcus Iulius Sabinianus miles ex classe praetoriae Misenensis centuria Antoni Prisci vixit annis XXX militavit annis VIII natione Bessus,epitaph,126.0,170.0,natione* Bessus*,Bessus in Thracia,False,216733.0,Bessi,certain,nan,POINT (24.4301602084 42.4294031535),Kerameikos,Athenae,Athínai,POINT (23.7166 37.9832),"LINESTRING (24.4301602084 42.4294031535, 23.7166 37.9832)",False,False,True,False,False,False
1735,HD048602/1,T. Flavius Maximus,T.,Flavius,Maximus,,male,,,military personnel,,,HD048602,Dis Manibus Titus Flavius Maximus miles classis praetoriae Misenensis militavit annis X vixit annis XXX natione Ponticus,epitaph,151.0,200.0,natione Ponticus,Ponticus,False,992081.0,Pontica,certain,nan,POINT (32.5 37.5),NULL,Athenae,Athínai,POINT (23.7166 37.9832),"LINESTRING (32.5 37.5, 23.7166 37.9832)",False,False,True,False,False,False
1736,HD048895/1,Ael. Tiiadmes Palmura(!),,Aelius*,Tiiadmes,,,,,,,,HD048895,Dis Manibus Aelius Tiiadmes Palmura vixit annos VIII Surillio vixit annos XXV Rufina vixit annos XX Aelius Bolhas Bannaei veteranus ex numero Palmurenorum et Aelia Domestica coniux aeius posuerant filiae pientissimae et dulcissimae et liberto et menesteriis bene merentibus,epitaph,131.0,270.0,Palmura (= Palmyra),Palmyra,True,668331.0,Palmyra,certain,nan,POINT (38.2670722465 34.5513074988),NULL,Potaissa,Turda,POINT (23.7971 46.5647),"LINESTRING (38.2670722465 34.5513074988, 23.7971 46.5647)",False,False,True,True,False,False
1737,HD049078/1,Q. Sertorius Q.f. Volt. Vienna Quadratus,Q.,Sertorius,Quadratus,,male,,Voltinia,military personnel,,,HD049078,Quintus Sertorius Quinti filius Voltinia Vienna Quadratus hic situs est veteranus ex legione II Quintus Sertorius Soetrus libertus ex testamento fecit,epitaph,17.0,43.0,Vienna,Voltinia Vienna,False,128537.0,Vindobona,uncertain (another good variant exists),https://pleiades.stoa.org/places/167719,POINT (16.373946 48.211345),"Koenigshoffen, route des Romains / rue de la Charmille, Ecke, Gräberfeld",Argentorate (Civitas Tribocorum),Strasbourg,POINT (7.7191 48.5802),"LINESTRING (16.373946 48.211345, 7.7191 48.5802)",False,True,False,False,False,False
1738,HD049201/1,[---] Dasius RaT(?)[---],[-],[---],Dasius,,male,43,,military personnel,,,HD049201,Dasius RaT eques legionis II adiutricis piae fidelis annorum XLIII stipendiorum X hic situs est Publius Aelius Dasimius veteranus legionis eiusdem fratri pientissimo fecit,epitaph,131.0,170.0,Rat[---]?,Rat[---],False,187523.0,Raetia,uncertain (another good variant exists),https://pleiades.stoa.org/places/207376,POINT (10.326578 47.727498),"Óbuda, Meggyfa utca 19-21, Hercules-villa, bei, sekundär verwendet",Aquincum,Budapest,POINT (19.0395 47.5494),"LINESTRING (10.326578 47.727498, 19.0395 47.5494)",False,False,True,False,False,False
1739,HD049708/1,Lucius Ferenius,,,Lucius,,male,,,,names of pagan deities,,HD049708,ABCDEFGHKLMNOPQRSTVX Lucius Amakae fecit Ferenius legonam Lucius P diktus Metcius illi fecit in officina Lucius Ferenio deo bono et patrio diko,owner/artist inscription,101.0,300.0,Ferenius,Ferenius,False,413132.0,Ferentium,wild guess,nan,POINT (12.132177 42.48859),Putgraaf,Coriovallum,Heerlen,POINT (5.9828 50.8868),"LINESTRING (12.132177 42.48859, 5.9828 50.8868)",False,False,True,True,False,False
1741,HD050049/1,L. Iuni Maximi Me. Neapol[i],L.,Iunius,Maximus,,male,33,Maecia,military personnel,,,HD050049,Dis Manibus Luci Iuni Maximi Mecia Neapoli cohortis III beneficiarii praefectorum praetorio annorum XXXIII hic situs curantibus Albio Vero milite et Diogan liberto,epitaph,1.0,200.0,Neapolis+,Neapolis,True,639008.0,Neapolis,certain,nan,POINT (31.481278 37.965759),Ágios Athanásios,Colonia Iulia Augusta Philippensium (= Philippi),Doxáto,POINT (24.2463 41.073),"LINESTRING (31.481278 37.965759, 24.2463 41.073)",False,True,True,False,False,False
1742,HD050375/1,Marcus Ateste Aemilius,M.,Aemilius,,,male,,,equestrian order,names of pagan deities,,HD050375,Deo Lari et Larundae Vindelicis sacellum hospitibus dicavit ensiferi tribunus militis in Liburno satus Aponi medentis olente maria limo Marcus Ateste prisco Aemilius rebitens turrigeras ad arces,votive inscription,201.0,230.0,Ateste,Ateste,True,393382.0,Ateste,certain,nan,POINT (11.656616 45.227738),"Neupfarrplatz, Legionslager, via principalis, sekundär verwendet",Castra Regina,Regensburg,POINT (12.0972 49.018),"LINESTRING (11.656616 45.227738, 12.0972 49.018)",False,False,False,True,False,False
1743,HD050376/1,[---] Sequana,,[---],[---],,female,,,,,,HD050376,Sequana et rnus,epitaph,1.0,300.0,Sequana,Sequanus,True,109341.0,Sequana (river),certain,nan,POINT (2.5907355627 48.7141883491),"Nekropole, Grab 3",NULL,Ergolding,POINT (12.1667 48.5833),"LINESTRING (2.5907355627 48.7141883491, 12.1667 48.5833)",False,True,False,True,False,False
1744,HD050401/1,[Ti.?] Iul. Max[i]m[us] C. Iul. Thiridatis f. dom. Roma,Ti.+?,Iulius*,Maximus+,,male,26,,military personnel,,,HD050401,Tiberius Iulius Maximus Cai Iuli Thiridatis filius decurio alae Pharthorum annorum XXVI domo Roma hic situs est Sextus Coelius NAVIB,epitaph,1.0,30.0,domo* Roma,Roma,True,423025.0,Roma,certain,nan,POINT (12.486137 41.891775),"Pleština, sekundär verwendet",Salonae,Klis,POINT (16.5135 43.5554),"LINESTRING (12.486137 41.891775, 16.5135 43.5554)",False,True,False,False,False,False
1745,HD050406/1,Cintis Polulae fil. Scaporenus,,--,Cintis,,male,,,,names of pagan deities,,HD050406,Cintis Polulae filius Scaporenus sibi et uxori suae Secu Bithi filiae vivus faciendum curavit dedit vicanis Hermeis denarios LX ut ex usuris eius adaiant Rosalibus sub curatione Zipae Mesti filiae ad arbiterio eius qui supra nominatus est Dianae denarios CCL,NULL,1.0,300.0,Scaporenus,Scaporenus,False,109329.0,Scarponna,wild guess,nan,POINT (6.075221 48.847202),NULL,NULL,Prosotsáni,POINT (23.9715 41.1801),"LINESTRING (6.075221 48.847202, 23.9715 41.1801)",False,True,False,True,False,False
1746,HD050407/1,Q. Senivius Nivius Noricus natione,Q.,Senivius,Nivius,,,,,,,,HD050407,Quintus Senivius Nivius Noricus natione municipio YIIX Flaviae Solvae Iuliae Elpini uxori meae pientissimae et Ruriae uxori meae bene merenti vivus VL faciendum curavi,NULL,150.0,300.0,Noricus natione,Noricum,False,187490.0,Noricum (region),certain,nan,POINT (14.4296085 46.724573),NULL,NULL,Prosotsáni (),POINT (23.9667 41.1833),"LINESTRING (14.4296085 46.724573, 23.9667 41.1833)",False,False,True,True,False,False
1747,HD050566/1,L. Censorinius Ibliomar. c. Trever,L.,Censorinius,Ibliomarus*,,,,,,names of pagan deities,,HD050566,In honorem domus divinae Genio utricularorum Lucius Censorinius Ibliomarus curator functus civis Trever de sua pecunia dedicavit,votive inscription,151.0,250.0,civis* Trever,Trevir,True,109390.0,Treveri,certain,nan,POINT (6.3794391642 49.7535677891),NULL,NULL,Bard-le-Régulier,POINT (4.3167 47.1333),"LINESTRING (6.3794391642 49.7535677891, 4.3167 47.1333)",False,False,True,True,False,False
1748,HD050641/1,[---]ius L.f. Voltinia Rufinus Philipp.,,[---]ius,Rufinus,,male,22,Voltinia,,,,HD050641,ius Luci filius Voltinia Rufinus Philippis vixit annis XXII se vivo fecit sibi et Domititiae Rufillae sorori suae,epitaph,1.0,200.0,Philippis,Philippi,False,501482.0,Krenides/Philippi/col. Augusta Iulia Phillippensis,certain,nan,POINT (24.2836083333 41.013317),NULL,NULL,Oinoússa,POINT (23.6167 41.1),"LINESTRING (24.2836083333 41.013317, 23.6167 41.1)",False,True,True,False,False,False
1749,HD050760/1,[D. Furi]us D.f. S[er]g. Octavius Se[c]undus Curib. Sab.,D.,Furius,Octavius Secundus+,,male,,Sergia,military personnel,,,HD050760,Decimus Furius Decimi filius Sergia Octavius Secundus Curibus Sabinis miles cohortis X urbanae translatus in cohortem VI praetoriam singularis tribuni beneficiarius tribuni singularis praefecti praetorio optio in centuria signifer fisci curator cornicularius tribuni evocatus Augusti centurio legionis X fretensis donis donatus ab divo Hadriano ob bellum Iudaicum corona aurea torquibus armillis phaleris et ab eodem promotus succesit in legionem primam Italicam primipilus legionis eiusdem adlectus decurio in coloniis et ornamentis II viralibus ornONatus Actiae Nicopoli et Ulpiae,honorific inscription,141.0,159.0,Curibus* Sabinis*,Curibus Sabinis,False,413291.0,Sabini,uncertain (name could be interpreted differently),nan,POINT (12.75 42.25),NULL,NULL,Kipía,POINT (24.2014 40.8903),"LINESTRING (12.75 42.25, 24.2014 40.8903)",False,False,True,False,False,False
1750,HD050813/2,Stephano [d]omu Tettiana,,,Stephanus,,male,,,,names of pagan deities,,HD050813,Iovi Optimo Maximo Fortunae que Maeliori Augustae et dis daeabusquae communibus Marcus Gellius Stephanus Iunior cum Stephano patre domu Tettiana ex dirutione restituerunt dedicarunt que,votive inscription,151.0,300.0,domu+ Tettiana,Tettiana,False,246590.0,Rouskinon/Tetus (River),wild guess,nan,POINT (2.5 42.5),NULL,Spoletium,Spoleto,POINT (12.7384 42.7453),"LINESTRING (2.5 42.5, 12.7384 42.7453)",False,False,True,True,False,False
1751,HD050926/1,T. Cirrius Deciminus domo Arelat.,T.,Cirrius,Deciminus,,male,,,military personnel,,,HD050926,Titus Cirrius Deciminus veteranus domo Arelate vivos fecit,epitaph,31.0,70.0,domo Arelate*,Arelate,False,148217.0,Theline/ Col. Arelate/Constantina,certain,nan,POINT (4.630799 43.677616),"Weisenau, Nekropole, sekundär verwendet",Mogontiacum,Mainz,POINT (8.3002 49.9796),"LINESTRING (4.630799 43.677616, 8.3002 49.9796)",False,True,False,False,False,False
1752,HD050928/1,C. Licinius L.f. Pom. Der.,C.,Licinius,,,male,30,Pomptina,military personnel,,,HD050928,Caius Licinius Luci filius Pomptina Dertona annorum XXX stipendiorum XVII hic situs est heres ex testamento posuit,epitaph,1.0,50.0,Dertona*,Dertona,True,383633.0,Dertona,certain,nan,POINT (8.865452 44.897171),"Weisenau, Nekropole, Grab 50, bei",Mogontiacum,Mainz,POINT (8.2987 49.9777),"LINESTRING (8.865452 44.897171, 8.2987 49.9777)",False,True,False,False,False,False
1753,HD050929/1,Mercator Tabi f. cives Remus,,,Mercator,,male,,,,,,HD050929,Mercator Tabi filius cives Remus annorum L Pusina uxor annorum XL Dercoieda filia annorum XII hic siti sunt,epitaph,1.0,100.0,cives Remus,Remus,False,109275.0,Remi,certain,nan,POINT (4.32473094348 49.3900460558),"Weisenau, Nekropole, Einfriedung XXX, bei",Mogontiacum,Mainz,POINT (8.3002 49.9796),"LINESTRING (4.32473094348 49.3900460558, 8.3002 49.9796)",False,True,False,False,False,False
1754,HD051021/1,Iustus Iblissa n. Raetus,,Iustus,Iblissa,,male,30,,military personnel,,,HD051021,Dis Manibus Iustus Iblissa eques singularis Imperatoris nostri natione Raetus vixit annos XXX stipendiorum XV turma Vindicis curante Iulio Ursulo,epitaph,201.0,230.0,natione* Raetus,Raetia,False,187523.0,Raetia,uncertain (name could be interpreted differently),nan,POINT (10.326578 47.727498),NULL,Roma,Roma,POINT (12.4823 41.8955),"LINESTRING (10.326578 47.727498, 12.4823 41.8955)",False,False,False,True,False,False
1755,HD051027/1,[Î Ï]á½±Î¾ÏÎ½ [Î¦]Î¹Î»ÏÏÎµá½»Ï,,,Î Ïá½±Î¾ÏÎ½+,,male,,,,names of pagan deities,,HD051027,Πράξων Φιλππεύς Titi libertus mystes pius Valeries mystes Χίων μύσται εὐσεβεῖς Νυμφόδωρος Νυμφοδώρου,list,-199.0,-100.0,Î¦Î¹Î»ÏÏÎµá½»Ï+,Unintelligible Unicode,False,501482.0,Krenides/Philippi/Col. Augusta Iulia Philippensis,certain,nan,POINT (24.2836083333 41.013317),Palaiopolis,Samothracia,SamothrÃ¡ki,POINT (25.5263 40.5029),"LINESTRING (24.2836083333 41.013317, 25.5263 40.5029)",True,False,False,False,False,False
1756,HD051028/1,L. Valerius L.f. Vol. domo Philippis,L.,Valerius,,,male,35,Voltinia,military personnel,,,HD051028,Lucius Valerius Luci filius Voltinia domo Philippis miles legionis VII annorum XXXV stipendiorum XV hic situs est testamento fieri iussit,epitaph,9.0,56.0,domo Philippis,Philippi,False,501482.0,Krenides/Philippi/col. Augusta Iulia Phillippensis,certain,nan,POINT (24.2836083333 41.013317),Gardun,Tilurium,Trilj,POINT (16.7143 43.6076),"LINESTRING (24.2836083333 41.013317, 16.7143 43.6076)",False,True,False,False,False,False
1757,HD051029/1,M. Percenni[us - f.] Voltinia Ph[ilippis?],M.,Percennius+,,,male,,Voltinia,military personnel?,,,HD051029,Marcus Percennius filius Voltinia Philippis miles legionis IV,epitaph,1.0,150.0,Philippis+?,Philippi,False,501482.0,Krenides/Philippi/col. Augusta Iulia Phillippensis,certain,nan,POINT (24.2836083333 41.013317),NULL,Tilurium,Trilj,POINT (16.7242 43.6183),"LINESTRING (24.2836083333 41.013317, 16.7242 43.6183)",False,True,True,False,False,False
1758,HD051030/1,C. Fulvius C.f. Vol. Phil.,C.,Fulvius,,,male,30,Voltinia,military personnel,,,HD051030,Caius Fulvius Cai filius Voltinia Philippis miles legionis XI annorum XXX stipendiorum X,epitaph,9.0,70.0,Philippis*,Philippi,False,501482.0,Krenides/Philippi/col. Augusta Iulia Phillippensis,certain,nan,POINT (24.2836083333 41.013317),NULL,Salonae,Solin,POINT (16.491 43.5376),"LINESTRING (24.2836083333 41.013317, 16.491 43.5376)",False,True,False,False,False,False
1761,HD051082/1,C. Valerius C.f. Vltinia. Pilipis.,C.,Valerius,,,male,32,Voltinia,military personnel,,,HD051082,Caius Valerius Cai filius Voltinia Philippis miles legionis XV Apollinaris annorum XI,epitaph,39.0,63.0,Philippis*,Philippi,False,501482.0,Krenides/Philippi/col. Augusta Iulia Phillippensis,certain,nan,POINT (24.2836083333 41.013317),NULL,Carnuntum,Bad Deutsch-Altenburg / Petronell-Carnuntum,POINT (16.8867 48.1201),"LINESTRING (24.2836083333 41.013317, 16.8867 48.1201)",False,True,False,False,False,False
1762,HD051083/1,C. Valer. C.f. Volt. Philippis,C.,Valerius*,,,male,data not available,Voltinia,military personnel,,,HD051083,Caius Valerius Cai filius Voltinia Philippis miles legionis XV Apollinaris annorum stipendiorum XI,epitaph,39.0,51.0,Philippis,Philippi,False,501482.0,Krenides/Philippi/col. Augusta Iulia Phillippensis,certain,nan,POINT (24.2836083333 41.013317),NULL,Carnuntum,Petronell-Carnuntum,POINT (16.863 48.1123),"LINESTRING (24.2836083333 41.013317, 16.863 48.1123)",False,True,False,False,False,False
1763,HD051091/1,Q. Vilanius Q.f. Vol. Nepos Philippis,Q.,Vilanius,Nepos,,male,50,Voltinia,military personnel,,,HD051091,Dis Manibus sacrum Quintus Vilanius Quinti filius Voltinia Nepos Philippis centurio cohortis XIII urbanae donis donatus a Domitiano ob bellum Dacicum item ab eodem ob bellum Germanicum item torquibus armillis ob bellum Dacicum vixit annos L militavit annos XXXII Marcus Silius Quintianus optio bene merenti posuit,epitaph,83.0,130.0,Philippis,Philippi,False,501482.0,Krenides/Philippi/col. Augusta Iulia Phillippensis,certain,nan,POINT (24.2836083333 41.013317),NULL,Carthago,Carthage,POINT (10.3316 36.8611),"LINESTRING (24.2836083333 41.013317, 10.3316 36.8611)",False,True,True,False,False,False
1765,HD051700/1,[Servandus C. C. A.] A.,,,Servandus+,,male,,,,,,HD051700,Servandus Coloniae Claudiae Arae Agrippinensium fecit Idibus Septembribus Orfito et Pudente consulibus,owner/artist inscription,165.0,,Coloniae+* Claudiae+* Arae+* Aggripinensium*,Coloniae Claudiae Arae Aggripinensium,False,108751.0,Ara Ubiorum/ Col. Claudia Ara  Agrippinensium,certain,nan,POINT (6.9599065 50.940662),Goddelau,Civitas Auderiensium,Riedstadt,POINT (8.4957 49.8354),"LINESTRING (6.9599065 50.940662, 8.4957 49.8354)",False,False,True,False,False,False
1766,HD051782/1,T. Publ[i]cius Fl. Martinus Sir.,T.,Publicius+,Martinus,,male,,,military personnel,names of pagan deities,,HD051782,Titus Publicius Flavia Martinus Sirmio beneficiarius consularis ex legione IIII Flavia votum solvit libens merito,votive inscription,151.0,230.0,Sirmio*,Sirmium,True,383781.0,Sirmio,certain,nan,POINT (10.60805 45.492485),"Krankenhaus, Jupiterheiligtum",Sirmium,Sremska Mitrovica,POINT (19.621 44.9795),"LINESTRING (10.60805 45.492485, 19.621 44.9795)",False,False,True,True,False,False
1767,HD051788/1,M. Ulpius Ulp. Lucius Ratiaris,M.,Ulpius,Lucius,,male,,,military personnel,names of pagan deities,,HD051788,Iovi Optimo Maximo Marcus Ulpius Ulpia Lucius Ratiaris beneficiarius consularis votum solvit libens merito,votive inscription,185.0,202.0,Ratiaris,Ratiaria,False,207376.0,Ratiaria,certain,nan,POINT (22.9122725 43.813575),"Krankenhaus, Jupiterheiligtum",Sirmium,Sremska Mitrovica,POINT (19.621 44.9795),"LINESTRING (22.9122725 43.813575, 19.621 44.9795)",False,False,True,True,False,False
1768,HD051801/1,Q. No[rio] T.f. Na[tali?] Libur[no],Q.,Norius+,Natalis+?,,male,,,,,,HD051801,Quinto Norio Titi filio Natali Liburno patri Noria I,epitaph,101.0,200.0,Liburno+,Liburnia,False,197353.0,Liburnia (Region),certain,nan,POINT (15.1291397595 44.4060887994),Franziskanerkirche,Mursa,Osijek,POINT (18.6955 45.555),"LINESTRING (15.1291397595 44.4060887994, 18.6955 45.555)",False,False,True,False,False,False
1770,HD052013/1,Aur. Iulianus Iuliani ex pr. Syr. Coel. reg. Cyrrens. vico Capersin.,,Aurelius*,Iulianus,,male,,,,"names of pagan deitiescult functions, pagan",,HD052013,Iovi Optimo Maximo Dolicheno Aurelius Iulianus Iuliani sacerdos eiusdem dei ex provincia Syria Coele regione Cyrrhensi vico Capersina,votive inscription,201.0,270.0,ex provincia* Syria* Coele* regione* Cyrrhensi* vico Capersina*?,Syria Coele Cyrrhensi vico Capersina,False,658423.0,Capersana,uncertain (name could be interpreted differently),https://pleiades.stoa.org/places/678096,POINT (37.836178 37.221803),NULL,Viminacium,Kličevac,POINT (21.2915 44.7333),"LINESTRING (37.836178 37.221803, 21.2915 44.7333)",False,False,False,True,False,False
1771,HD052093/1,M. Geminius C.<f> Ser. Priscus Maco,M.,Geminius,Priscus,,male,43,Sergia,military personnel,,,HD052093,Marcus Geminius Cai filius Sergia Priscus veteranus Macedo hic situs est qui militavit in praetorio in cohorte prima centuria ROFFIII annos XX vixxit autem annos XLIII per Caium Iulium Firmum heredem eius,epitaph,101.0,300.0,Macedo*?,Macedonia,False,981531.0,Macedonia (Roman province),certain,nan,POINT (22.5 42.5),NULL,Thessalonica,Thessaloníki,POINT (22.9711 40.6517),"LINESTRING (22.5 42.5, 22.9711 40.6517)",False,False,True,True,False,False
1773,HD052568/1,Cattus Nemneci f. [N]itiobrox,,,Cattus,,male,26,,military personnel,names of pagan deities,,HD052568,Cattus Nemneci filius Nitiobrox eques ala Luci Rusti Picentis annorum XXVI eques annos VIII hic situs est frater posuit,epitaph,1.0,30.0,Nitiobrox+,Nitiobrox,False,138487.0,Nitiobroges/Nitiobriges,certain,nan,POINT (0.553273137292 44.2819044146),"Münzplatz, sekundär verwendet",Confluentes,Koblenz,POINT (7.5942 50.3617),"LINESTRING (0.553273137292 44.2819044146, 7.5942 50.3617)",False,True,False,False,False,False
1774,HD052913/1,Septimae. Mariae Iudeae,,Septimia*,Maria,,female,18,,,Judaism / Christianity,,HD052913,Dis Manibus Septimiae Mariae Iudeae quae vixit annis XVIII Actia Sabinilla mater,epitaph,171.0,300.0,Iudeae,Iudaea,False,687934.0,Iudaea (region),certain,nan,POINT (35.0011756 31.7361844),NULL,NULL,Siklós,POINT (18.298 45.8556),"LINESTRING (35.0011756 31.7361844, 18.298 45.8556)",False,False,True,True,False,False
1775,HD052914/1,Îá½±Î¹Î¿Ï ÎÎ¿ÏÎºá½·Î¿Ï Î£ÎºÎ¿ÏÏÏÏÎ±á¿Î¿Ï á½ ÎºÎ±á½¶ á¼©ÏÎ±ÎºÎ»Îµá½½ÏÎ·Ï,,,Îá½±Î¹Î¿Ï,,male,,,,,,HD052914,Γάιος Λουκίου Σκοτυσσαῖος ὁ καὶ Ἡρακλεώτης καὶ Οὐλπεία Παραμόνα Γαίῳ τῷ ὑῷ,epitaph,101.0,300.0,Î£ÎºÎ¿ÏÏÏÏÎ±á¿Î¿Ï á½ ÎºÎ±á½¶ á¼©ÏÎ±ÎºÎ»Îµá½½ÏÎ·Ï,Unintelligible Unicode,False,541107.0,Skotoussa,certain,nan,POINT (22.574579 39.37552),"Rupite, bei",Heraclea Sintica,PetriÄ,POINT (23.2618 41.46),"LINESTRING (22.574579 39.37552, 23.2618 41.46)",False,False,True,True,False,False
1776,HD053362/1,Tertia Ismarniensis,,,Tertia,,,40,,,,,HD053362,Tertia Ismarniensis annorum XL hic sita est,epitaph,1.0,150.0,Ismarniensis,Ismarniensis,False,501440.0,Ismaris L. ,wild guess,nan,POINT (25.3111574 40.9973096),"Cavtat, Tiha",Epidaurum,Konavle,POINT (18.2244 42.5822),"LINESTRING (25.3111574 40.9973096, 18.2244 42.5822)",False,True,True,False,False,False
1777,HD053428/1,[Î¤Î¹.(?) ÎÎ»Î±á½»]Î´Î¹Î¿Î½ Îá¼°Î»Î¹Î±Î½á½¸Î½ á¼Î»á½³[Î¾Î±Î½Î´]ÏÎ¿Î½ Î Î±ÏÎ¼ÎµÎ½á½·ÏÎ½Î¿Ï [Îá¼°]ÏÏÏÎµá½±ÏÎ·Î½,Î¤Î¹.,ÎÎ»Î±á½»Î´Î¹Î¿Ï,Îá¼°Î»Î¹Î±Î½á½¸Ï á¼Î»á½³Î¾Î±Î½Î´ÏÎ¿Ï,,male,,,,names of pagan deities,,HD053428,τὸν ἀρχιερέα τῶν Σεβαστῶν καὶ ἀγωνοθέτην τοῦ κοινοῦ Μακεδόνων Τιβέριον Κλαύδιον Αἰλιανὸν Ἀλέξανδρον Παρμενίωνος Αἰστρεάτην ἡ Αἰστρεατῶν πόλις ἀρετῆς καὶ εὐνοίας τῆς εἰς ἑαυτὴν ἕνεκεν τὴν ἱέρειαν τῶν Σεβαστῶν Ἀουιδίαν Ἀμμίαν θυγατέρα Φίλωνος γυναῖκα Ἀλεξάνδρου Αἰστρεᾶτιν ἡ Αἰστρεατῶν πόλις ἀρετῆς ἕνεκεν,votive inscription,100.0,150.0,Îá¼°]ÏÏÏÎµá½±ÏÎ·Ï,Unintelligible Unicode,False,991385.0,Lydia (Province),wild guess,nan,POINT (27.5 37.5),NULL,Beroia,VÃ©roia,POINT (22.2036 40.5233),"LINESTRING (27.5 37.5, 22.2036 40.5233)",False,True,True,False,False,False
1778,HD053428/3,á¼Î¿ÏÎ¹Î´á½·Î±Î½ á¼Î¼Î¼á½·Î±Î½ Î¸ÏÎ³Î±Ïá½³ÏÎ± Î¦á½·Î»ÏÎ½Î¿Ï Îá¼°ÏÏÏÎµá¾¶ÏÎ¹Î½,,á¼Î¿ÏÎ¹Î´á½·Î±,á¼Î¼Î¼á½·Î±,,female,,,,names of pagan deities,,HD053428,τὸν ἀρχιερέα τῶν Σεβαστῶν καὶ ἀγωνοθέτην τοῦ κοινοῦ Μακεδόνων Τιβέριον Κλαύδιον Αἰλιανὸν Ἀλέξανδρον Παρμενίωνος Αἰστρεάτην ἡ Αἰστρεατῶν πόλις ἀρετῆς καὶ εὐνοίας τῆς εἰς ἑαυτὴν ἕνεκεν τὴν ἱέρειαν τῶν Σεβαστῶν Ἀουιδίαν Ἀμμίαν θυγατέρα Φίλωνος γυναῖκα Ἀλεξάνδρου Αἰστρεᾶτιν ἡ Αἰστρεατῶν πόλις ἀρετῆς ἕνεκεν,votive inscription,100.0,150.0,Îá¼°ÏÏÏÎµá¾¶ÏÎ¹Ï,Unintelligible Unicode,False,991385.0,Lydia (Province),wild guess,nan,POINT (27.5 37.5),NULL,Beroia,VÃ©roia,POINT (22.2036 40.5233),"LINESTRING (27.5 37.5, 22.2036 40.5233)",False,True,True,False,False,False
1779,HD053442/1,P. Lastus A.f. Scaeva domo Florentia,P.,Lastus,Scaeva,,male,60,,military personnel,,,HD053442,Publius Lastus Auli filius Scaeva domo Florentia eques veteranus legionis VII Claudiae piae fidelis annorum LX stipendiorum XXX et Lastae Publi libertae Apiculae Publio Lastio Felici Publio Lasto Diodoro liberto testamento fieri iussit,epitaph,42.0,200.0,domo Florentia,Florentia,True,413138.0,Florentia,certain,nan,POINT (11.256929 43.768755),Vid *,Narona,Metković,POINT (17.6246 43.0813),"LINESTRING (11.256929 43.768755, 17.6246 43.0813)",False,True,True,False,False,False
1780,HD053445/1,L. Riccius L.f. Vel. Pessinunte,L.,Riccius,,,male,60,Velina,military personnel,,,HD053445,Lucius Riccius Luci filius Velina Pessinunte annorum LX veteranus Marcia Maxima uxor Lucius Riccius Luci filius Valens Lucius Riccius Luci filius Gallus Riccia Luci filia Bulla hic siti sunt Lucius Atilius Luci filius Velina veteranus legionis VII avunculo suo posuit et sibi,epitaph,1.0,50.0,Pessinunte,Pessinus,False,609500.0,Pessinous/Iustinianoupolis,uncertain (another good variant exists),https://pleiades.stoa.org/places/652364,POINT (31.5835606226 39.3328818668),Gabela,Narona,Čapljina,POINT (17.6884 43.0645),"LINESTRING (31.5835606226 39.3328818668, 17.6884 43.0645)",False,True,False,False,False,False
1781,HD053501/1,Î¤. Îá¼´Î»Î¹Î¿Î½ ÎÎµÎ¼Îµá½·Î½Î¹Î¿Î½ ÎÎ±ÎºÎµÎ´á½¹Î½Î±,,Îá¼´Î»Î¹Î¿Ï,ÎÎµÎ¼Îµá½·Î½Î¹Î¿Ï,,male,,,,,,HD053501,ἡ πόλις Τίτον Αἴλιον Γεμείνιον Μακεδόνα τὸν ἄρξαντα τοῦ Ἀττικοῦ Πανελληνίου καὶ ἱερατεύσαντα θεοῦ Ἁδριανοῦ καὶ ἀγωνοθετήσαντα τῶν μεγάλων Πανελληνίων ἐν τῇ ηιʹ Πανελληνιάδι ράψαντα διὰ βίου τοῖς Αὐτοκράτορσιν πρῶτον γενόμενον ἄρχοντα Πανελλήνων ἀπὸ τῆς λαμπροτάτης Θεσσαλονεικέων πόλεως γυμνασιαρχήσαντα καὶ πρωταρχήσαντα ἐν τῇ λαμπρᾷ ταύτῃ πόλει δόντα ἐξ ὑποσχέσεως εἰς τὴν βασιλικὴν ταύτην ξύλων πήχεις μυρίους λογιστεύσαντα ἐκ θείας προστάξεως τῆς Ἀπολλωνιατῶν πόλεως τῆς πρὸς τῷ Ἰονίῳ κόλπῳ Γεμεινία Ὀλυμπιὰς ἡ θυγάτηρ τὸν πατέρα εὐτυχῶς,honorific inscription,201.0,230.0,ÎÎ±ÎºÎµÎ´á½¹Î½Î±,Unintelligible Unicode,False,1001893.0,Makedonia I,certain,nan,POINT (22.5 42.5),NULL,Thessalonica,ThessalonÃ­ki,POINT (22.9711 40.6517),"LINESTRING (22.5 42.5, 22.9711 40.6517)",False,False,False,True,False,False
